timestamp,pid,cpu_percent,mem_percent,mem_mb,uptime_sec
2026-01-30 13:43:47,1928146,1.9,0.0,12,3,    302
2026-01-30 13:43:49,1928146,1.9,0.0,12,4,    304
2026-01-30 13:43:52,1928146,2.0,0.0,12,6,    306
2026-01-30 13:43:54,1928146,2.0,0.0,12,6,    308
2026-01-30 13:43:56,1928146,2.0,0.0,12,6,    310
2026-01-30 13:43:58,1928146,2.0,0.0,12,6,    313
2026-01-30 13:44:00,1928146,2.0,0.0,12,6,    315
2026-01-30 13:44:02,1928146,2.0,0.0,12,6,    317
2026-01-30 13:44:04,1928146,1.9,0.0,12,6,    319
2026-01-30 13:44:06,1928146,1.9,0.0,12,6,    321
2026-01-30 13:44:08,1928146,2.0,0.0,12,9,    323
2026-01-30 13:44:11,1928146,2.0,0.0,12,9,    325
2026-01-30 13:44:13,1928146,2.0,0.0,12,9,    327
2026-01-30 13:44:15,1928146,2.0,0.0,12,9,    329
2026-01-30 13:44:17,1928146,2.0,0.0,12,9,    331
2026-01-30 13:44:19,1928146,2.0,0.0,12,9,    334
2026-01-30 13:44:21,1928146,2.0,0.0,12,9,    336
2026-01-30 13:44:23,1928146,1.9,0.0,12,9,    338
2026-01-30 13:44:25,1928146,2.0,0.0,13,2,    340
2026-01-30 13:44:27,1928146,2.0,0.0,13,1,    342
2026-01-30 13:44:29,1928146,2.0,0.0,13,1,    344
2026-01-30 13:44:31,1928146,2.0,0.0,13,1,    346
2026-01-30 13:44:34,1928146,2.0,0.0,13,1,    348
2026-01-30 13:44:36,1928146,2.0,0.0,13,1,    350
2026-01-30 13:44:38,1928146,2.0,0.0,13,1,    352
2026-01-30 13:44:40,1928146,1.9,0.0,13,1,    354
2026-01-30 13:44:42,1928146,1.9,0.0,13,2,    357
2026-01-30 13:44:44,1928146,1.9,0.0,13,2,    359
2026-01-30 13:44:46,1928146,1.9,0.0,13,2,    361
2026-01-30 13:44:48,1928146,1.9,0.0,13,2,    363
2026-01-30 13:44:50,1928146,1.9,0.0,13,2,    365
2026-01-30 13:44:52,1928146,1.9,0.0,13,2,    367
2026-01-30 13:44:54,1928146,1.9,0.0,13,2,    369
2026-01-30 13:44:56,1928146,1.9,0.0,13,3,    371
2026-01-30 13:44:59,1928146,1.9,0.0,13,2,    373
2026-01-30 13:45:01,1928146,1.9,0.0,13,2,    375
2026-01-30 13:45:03,1928146,1.9,0.0,13,2,    377
2026-01-30 13:45:05,1928146,1.9,0.0,13,2,    380
2026-01-30 13:45:07,1928146,1.9,0.0,13,2,    382
2026-01-30 13:45:09,1928146,1.9,0.0,13,2,    384
2026-01-30 13:45:11,1928146,1.9,0.0,13,2,    386
2026-01-30 13:45:13,1928146,1.9,0.0,13,3,    388
2026-01-30 13:45:15,1928146,1.9,0.0,13,2,    390
2026-01-30 13:45:17,1928146,1.9,0.0,13,2,    392
2026-01-30 13:45:19,1928146,1.9,0.0,13,2,    394
2026-01-30 13:45:22,1928146,1.9,0.0,13,2,    396
2026-01-30 13:45:24,1928146,1.9,0.0,13,2,    398
2026-01-30 13:45:26,1928146,1.9,0.0,13,2,    400
2026-01-30 13:45:28,1928146,1.9,0.0,13,2,    402
2026-01-30 13:45:30,1928146,1.9,0.0,13,3,    405
2026-01-30 13:45:32,1928146,2.0,0.0,13,3,    407
2026-01-30 13:45:34,1928146,1.9,0.0,13,3,    409
2026-01-30 13:45:36,1928146,1.9,0.0,13,3,    411
2026-01-30 13:45:38,1928146,1.9,0.0,13,3,    413
2026-01-30 13:45:40,1928146,1.9,0.0,13,3,    415
2026-01-30 13:45:42,1928146,1.9,0.0,13,3,    417
2026-01-30 13:45:45,1928146,1.9,0.0,13,3,    419
2026-01-30 13:45:47,1928146,1.9,0.0,13,3,    421
2026-01-30 13:45:49,1928146,2.0,0.0,13,3,    423
2026-01-30 13:45:51,1928146,1.9,0.0,13,3,    425
2026-01-30 13:45:53,1928146,1.9,0.0,13,3,    428
2026-01-30 13:45:55,1928146,1.9,0.0,13,3,    430
2026-01-30 13:45:57,1928146,1.9,0.0,13,3,    432
2026-01-30 13:45:59,1928146,1.9,0.0,13,3,    434
2026-01-30 13:46:01,1928146,1.9,0.0,13,3,    436
2026-01-30 13:46:03,1928146,1.9,0.0,13,3,    438
2026-01-30 13:46:05,1928146,2.0,0.0,13,3,    440
2026-01-30 13:46:08,1928146,2.0,0.0,13,3,    442
2026-01-30 13:46:10,1928146,1.9,0.0,13,3,    444
2026-01-30 13:46:12,1928146,1.9,0.0,13,3,    446
2026-01-30 13:46:14,1928146,1.9,0.0,13,3,    448
2026-01-30 13:46:16,1928146,1.9,0.0,13,3,    451
2026-01-30 13:46:18,1928146,1.9,0.0,13,3,    453
2026-01-30 13:46:20,1928146,1.9,0.0,13,3,    455
2026-01-30 13:46:22,1928146,2.0,0.0,13,3,    457
2026-01-30 13:46:24,1928146,2.0,0.0,13,3,    459
2026-01-30 13:46:26,1928146,1.9,0.0,13,3,    461
2026-01-30 13:46:28,1928146,1.9,0.0,13,3,    463
2026-01-30 13:46:31,1928146,1.9,0.0,13,3,    465
2026-01-30 13:46:33,1928146,1.9,0.0,13,3,    467
2026-01-30 13:46:35,1928146,1.9,0.0,13,3,    469
2026-01-30 13:46:37,1928146,1.9,0.0,13,3,    471
2026-01-30 13:46:39,1928146,1.9,0.0,13,3,    474
2026-01-30 13:46:41,1928146,2.0,0.0,13,3,    476
2026-01-30 13:46:43,1928146,2.0,0.0,13,3,    478
2026-01-30 13:46:45,1928146,1.9,0.0,13,3,    480
2026-01-30 13:46:47,1928146,1.9,0.0,13,3,    482
2026-01-30 13:46:49,1928146,1.9,0.0,13,3,    484
2026-01-30 13:46:51,1928146,1.9,0.0,13,3,    486
2026-01-30 13:46:54,1928146,1.9,0.0,13,3,    488
2026-01-30 13:46:56,1928146,1.9,0.0,13,3,    490
2026-01-30 13:46:58,1928146,2.0,0.0,13,3,    492
2026-01-30 13:47:00,1928146,2.0,0.0,13,3,    495
2026-01-30 13:47:02,1928146,1.9,0.0,13,3,    497
2026-01-30 13:47:04,1928146,1.9,0.0,13,3,    499
2026-01-30 13:47:06,1928146,1.9,0.0,13,3,    501
2026-01-30 13:47:08,1928146,1.9,0.0,13,3,    503
2026-01-30 13:47:10,1928146,1.9,0.0,13,3,    505
2026-01-30 13:47:12,1928146,1.9,0.0,13,3,    507
2026-01-30 13:47:15,1928146,2.0,0.0,13,3,    509
2026-01-30 13:47:17,1928146,2.0,0.0,13,3,    511
2026-01-30 13:47:19,1928146,2.0,0.0,13,3,    513
2026-01-30 13:47:21,1928146,1.9,0.0,13,3,    515
2026-01-30 13:47:23,1928146,1.9,0.0,13,3,    517
2026-01-30 13:47:25,1928146,1.9,0.0,13,3,    520
2026-01-30 13:47:27,1928146,1.9,0.0,13,3,    522
2026-01-30 13:47:29,1928146,1.9,0.0,13,3,    524
2026-01-30 13:47:31,1928146,2.0,0.0,13,3,    526
2026-01-30 13:47:33,1928146,2.0,0.0,13,3,    528
2026-01-30 13:47:35,1928146,2.0,0.0,13,3,    530
2026-01-30 13:47:37,1928146,1.9,0.0,13,3,    532
2026-01-30 13:47:40,1928146,1.9,0.0,13,3,    534
2026-01-30 13:47:42,1928146,1.9,0.0,13,3,    536
2026-01-30 13:47:44,1928146,1.9,0.0,13,3,    538
2026-01-30 13:47:46,1928146,1.9,0.0,13,3,    540
2026-01-30 13:47:48,1928146,1.9,0.0,13,3,    543
2026-01-30 13:47:50,1928146,1.9,0.0,13,3,    545
2026-01-30 13:47:52,1928146,1.9,0.0,13,3,    547
2026-01-30 13:47:54,1928146,1.9,0.0,13,3,    549
2026-01-30 13:47:56,1928146,1.9,0.0,13,3,    551
2026-01-30 13:47:58,1928146,1.9,0.0,13,3,    553
2026-01-30 13:48:00,1928146,1.9,0.0,13,3,    555
2026-01-30 13:48:03,1928146,1.9,0.0,13,4,    557
2026-01-30 13:48:05,1928146,1.9,0.0,13,3,    559
2026-01-30 13:48:07,1928146,1.9,0.0,13,3,    561
2026-01-30 13:48:09,1928146,1.9,0.0,13,3,    563
2026-01-30 13:48:11,1928146,1.9,0.0,13,3,    565
2026-01-30 13:48:13,1928146,1.9,0.0,13,3,    568
2026-01-30 13:48:15,1928146,1.9,0.0,13,3,    570
2026-01-30 13:48:17,1928146,1.9,0.0,13,3,    572
2026-01-30 13:48:19,1928146,1.9,0.0,13,4,    574
2026-01-30 13:48:21,1928146,1.9,0.0,13,3,    576
2026-01-30 13:48:23,1928146,1.9,0.0,13,3,    578
2026-01-30 13:48:25,1928146,1.9,0.0,13,3,    580
2026-01-30 13:48:28,1928146,1.9,0.0,13,3,    582
2026-01-30 13:48:30,1928146,1.9,0.0,13,3,    584
2026-01-30 13:48:32,1928146,1.9,0.0,13,3,    586
2026-01-30 13:48:34,1928146,1.9,0.0,13,3,    588
2026-01-30 13:48:36,1928146,1.9,0.0,13,4,    591
2026-01-30 13:48:38,1928146,1.9,0.0,13,3,    593
2026-01-30 13:48:40,1928146,1.9,0.0,13,3,    595
2026-01-30 13:48:42,1928146,1.9,0.0,13,3,    597
2026-01-30 13:48:44,1928146,1.9,0.0,13,3,    599
2026-01-30 13:48:46,1928146,1.9,0.0,13,3,    601
2026-01-30 13:48:48,1928146,1.9,0.0,13,3,    603
2026-01-30 13:48:50,1928146,1.9,0.0,13,3,    605
2026-01-30 13:48:53,1928146,1.9,0.0,13,4,    607
2026-01-30 13:48:55,1928146,1.9,0.0,13,3,    609
2026-01-30 13:48:57,1928146,1.9,0.0,13,3,    611
2026-01-30 13:48:59,1928146,1.9,0.0,13,3,    613
2026-01-30 13:49:01,1928146,1.9,0.0,13,3,    616
2026-01-30 13:49:03,1928146,1.9,0.0,13,3,    618
2026-01-30 13:49:05,1928146,1.9,0.0,13,3,    620
2026-01-30 13:49:07,1928146,1.9,0.0,13,3,    622
2026-01-30 13:49:09,1928146,1.9,0.0,13,4,    624
2026-01-30 13:49:11,1928146,1.9,0.0,13,3,    626
2026-01-30 13:49:13,1928146,1.9,0.0,13,3,    628
2026-01-30 13:49:16,1928146,1.9,0.0,13,3,    630
2026-01-30 13:49:18,1928146,1.9,0.0,13,3,    632
2026-01-30 13:49:20,1928146,1.9,0.0,13,3,    634
2026-01-30 13:49:22,1928146,1.9,0.0,13,3,    636
2026-01-30 13:49:24,1928146,1.9,0.0,13,3,    638
2026-01-30 13:49:26,1928146,1.9,0.0,13,4,    641
2026-01-30 13:49:28,1928146,1.9,0.0,13,3,    643
2026-01-30 13:49:30,1928146,1.9,0.0,13,3,    645
2026-01-30 13:49:32,1928146,1.9,0.0,13,3,    647
2026-01-30 13:49:34,1928146,1.9,0.0,13,3,    649
2026-01-30 13:49:36,1928146,1.9,0.0,13,3,    651
2026-01-30 13:49:39,1928146,1.9,0.0,13,3,    653
2026-01-30 13:49:41,1928146,1.9,0.0,13,3,    655
2026-01-30 13:49:43,1928146,1.9,0.0,13,4,    657
2026-01-30 13:49:45,1928146,1.9,0.0,13,3,    659
2026-01-30 13:49:47,1928146,1.9,0.0,13,3,    662
2026-01-30 13:49:49,1928146,1.9,0.0,13,3,    664
2026-01-30 13:49:51,1928146,1.9,0.0,13,3,    666
2026-01-30 13:49:53,1928146,1.9,0.0,13,3,    668
2026-01-30 13:49:55,1928146,1.9,0.0,13,3,    670
2026-01-30 13:49:57,1928146,1.9,0.0,13,3,    672
2026-01-30 13:49:59,1928146,1.9,0.0,13,3,    674
2026-01-30 13:50:01,1928146,1.9,0.0,13,4,    676
2026-01-30 13:50:04,1928146,1.9,0.0,13,4,    678
2026-01-30 13:50:06,1928146,1.9,0.0,13,4,    680
2026-01-30 13:50:08,1928146,1.9,0.0,13,4,    682
2026-01-30 13:50:10,1928146,1.9,0.0,13,4,    684
2026-01-30 13:50:12,1928146,1.9,0.0,13,4,    687
2026-01-30 13:50:14,1928146,1.9,0.0,13,4,    689
2026-01-30 13:50:16,1928146,1.9,0.0,13,4,    691
2026-01-30 13:50:18,1928146,1.9,0.0,13,4,    693
2026-01-30 13:50:20,1928146,1.9,0.0,13,4,    695
2026-01-30 13:50:22,1928146,1.9,0.0,13,4,    697
2026-01-30 13:50:24,1928146,1.9,0.0,13,4,    699
2026-01-30 13:50:27,1928146,1.9,0.0,13,4,    701
2026-01-30 13:50:29,1928146,1.9,0.0,13,4,    703
2026-01-30 13:50:31,1928146,1.9,0.0,13,4,    705
2026-01-30 13:50:33,1928146,1.9,0.0,13,4,    707
2026-01-30 13:50:35,1928146,1.9,0.0,13,4,    710
2026-01-30 13:50:37,1928146,1.9,0.0,13,4,    712
2026-01-30 13:50:39,1928146,1.9,0.0,13,4,    714
2026-01-30 13:50:41,1928146,1.9,0.0,13,4,    716
2026-01-30 13:50:43,1928146,1.9,0.0,13,4,    718
2026-01-30 13:50:45,1928146,1.9,0.0,13,4,    720
2026-01-30 13:50:47,1928146,1.9,0.0,13,4,    722
2026-01-30 13:50:50,1928146,1.9,0.0,13,4,    724
2026-01-30 13:50:52,1928146,1.9,0.0,13,4,    726
2026-01-30 13:50:54,1928146,1.9,0.0,13,4,    728
2026-01-30 13:50:56,1928146,1.9,0.0,13,4,    730
2026-01-30 13:50:58,1928146,1.9,0.0,13,4,    732
2026-01-30 13:51:00,1928146,1.9,0.0,13,4,    735
2026-01-30 13:51:02,1928146,1.9,0.0,13,4,    737
2026-01-30 13:51:04,1928146,1.9,0.0,13,4,    739
2026-01-30 13:51:06,1928146,1.9,0.0,13,4,    741
2026-01-30 13:51:08,1928146,1.9,0.0,13,4,    743
2026-01-30 13:51:10,1928146,1.9,0.0,13,4,    745
2026-01-30 13:51:12,1928146,1.9,0.0,13,4,    747
2026-01-30 13:51:15,1928146,1.9,0.0,13,4,    749
2026-01-30 13:51:17,1928146,1.9,0.0,13,4,    751
2026-01-30 13:51:19,1928146,1.9,0.0,13,4,    753
2026-01-30 13:51:21,1928146,1.9,0.0,13,4,    755
2026-01-30 13:51:23,1928146,1.9,0.0,13,4,    758
2026-01-30 13:51:25,1928146,1.9,0.0,13,4,    760
2026-01-30 13:51:27,1928146,1.9,0.0,13,4,    762
2026-01-30 13:51:29,1928146,1.9,0.0,13,4,    764
2026-01-30 13:51:31,1928146,1.9,0.0,13,4,    766
2026-01-30 13:51:33,1928146,1.9,0.0,13,4,    768
2026-01-30 13:51:35,1928146,1.9,0.0,13,4,    770
2026-01-30 13:51:37,1928146,1.9,0.0,13,4,    772
2026-01-30 13:51:40,1928146,1.9,0.0,13,4,    774
2026-01-30 13:51:42,1928146,1.9,0.0,13,4,    776
2026-01-30 13:51:44,1928146,1.9,0.0,13,4,    778
2026-01-30 13:51:46,1928146,1.9,0.0,13,4,    780
2026-01-30 13:51:48,1928146,1.9,0.0,13,4,    783
2026-01-30 13:51:50,1928146,1.9,0.0,13,4,    785
2026-01-30 13:51:52,1928146,1.9,0.0,13,4,    787
2026-01-30 13:51:54,1928146,1.9,0.0,13,4,    789
2026-01-30 13:51:56,1928146,1.9,0.0,13,4,    791
2026-01-30 13:51:58,1928146,1.9,0.0,13,4,    793
2026-01-30 13:52:00,1928146,1.9,0.0,13,4,    795
2026-01-30 13:52:03,1928146,1.9,0.0,13,4,    797
2026-01-30 13:52:05,1928146,1.9,0.0,13,4,    799
2026-01-30 13:52:07,1928146,1.9,0.0,13,4,    801
2026-01-30 13:52:09,1928146,1.9,0.0,13,4,    803
2026-01-30 13:52:11,1928146,1.9,0.0,13,4,    805
2026-01-30 13:52:13,1928146,1.9,0.0,13,4,    808
2026-01-30 13:52:15,1928146,1.9,0.0,13,4,    810
2026-01-30 13:52:17,1928146,1.9,0.0,13,4,    812
2026-01-30 13:52:19,1928146,1.9,0.0,13,4,    814
2026-01-30 13:52:21,1928146,1.9,0.0,13,4,    816
2026-01-30 13:52:23,1928146,1.9,0.0,13,4,    818
2026-01-30 13:52:25,1928146,1.9,0.0,13,4,    820
2026-01-30 13:52:28,1928146,1.9,0.0,13,4,    822
2026-01-30 13:52:30,1928146,1.9,0.0,13,4,    824
2026-01-30 13:52:32,1928146,1.9,0.0,13,4,    826
2026-01-30 13:52:34,1928146,1.9,0.0,13,4,    829
2026-01-30 13:52:36,1928146,1.9,0.0,13,4,    831
2026-01-30 13:52:38,1928146,1.9,0.0,13,4,    833
2026-01-30 13:52:40,1928146,1.9,0.0,13,4,    835
2026-01-30 13:52:42,1928146,1.9,0.0,13,4,    837
2026-01-30 13:52:44,1928146,1.9,0.0,13,4,    839
2026-01-30 13:52:46,1928146,1.9,0.0,13,4,    841
2026-01-30 13:52:49,1928146,1.9,0.0,13,4,    843
2026-01-30 13:52:51,1928146,1.9,0.0,13,4,    845
2026-01-30 13:52:53,1928146,1.9,0.0,13,4,    847
2026-01-30 13:52:55,1928146,1.9,0.0,13,4,    849
2026-01-30 13:52:57,1928146,1.9,0.0,13,4,    852
2026-01-30 13:52:59,1928146,1.9,0.0,13,4,    854
2026-01-30 13:53:01,1928146,1.9,0.0,13,4,    856
2026-01-30 13:53:03,1928146,1.9,0.0,13,4,    858
2026-01-30 13:53:05,1928146,1.9,0.0,13,4,    860
2026-01-30 13:53:07,1928146,1.9,0.0,13,4,    862
2026-01-30 13:53:09,1928146,1.9,0.0,13,4,    864
2026-01-30 13:53:11,1928146,1.9,0.0,13,4,    866
2026-01-30 13:53:14,1928146,1.9,0.0,13,4,    868
2026-01-30 13:53:16,1928146,1.9,0.0,13,4,    870
2026-01-30 13:53:18,1928146,1.9,0.0,13,4,    872
2026-01-30 13:53:20,1928146,1.9,0.0,13,4,    874
2026-01-30 13:53:22,1928146,1.9,0.0,13,4,    877
2026-01-30 13:53:24,1928146,1.9,0.0,13,4,    879
2026-01-30 13:53:26,1928146,1.9,0.0,13,4,    881
2026-01-30 13:53:28,1928146,1.9,0.0,13,4,    883
2026-01-30 13:53:30,1928146,1.9,0.0,13,4,    885
2026-01-30 13:53:32,1928146,1.9,0.0,13,4,    887
2026-01-30 13:53:34,1928146,1.9,0.0,13,4,    889
2026-01-30 13:53:37,1928146,1.9,0.0,13,4,    891
2026-01-30 13:53:39,1928146,1.9,0.0,13,4,    893
2026-01-30 13:53:41,1928146,1.9,0.0,13,4,    895
2026-01-30 13:53:43,1928146,1.9,0.0,13,4,    897
2026-01-30 13:53:45,1928146,1.9,0.0,13,4,    900
2026-01-30 13:53:47,1928146,1.9,0.0,13,4,    902
2026-01-30 13:53:49,1928146,1.9,0.0,13,4,    904
2026-01-30 13:53:51,1928146,1.9,0.0,13,4,    906
2026-01-30 13:53:53,1928146,1.9,0.0,13,4,    908
2026-01-30 13:53:55,1928146,1.9,0.0,13,4,    910
