timestamp,pid,cpu_percent,mem_percent,mem_mb,uptime_sec
2026-01-31 15:37:01,2470788,3.9,0.0,8,5,    139
2026-01-31 15:37:04,2470788,3.8,0.0,8,5,    141
2026-01-31 15:37:06,2470788,3.7,0.0,8,5,    143
2026-01-31 15:37:08,2470788,3.7,0.0,8,6,    145
2026-01-31 15:37:10,2470788,3.9,0.0,8,8,    147
2026-01-31 15:37:12,2470788,3.9,0.0,8,8,    149
2026-01-31 15:37:14,2470788,3.8,0.0,8,8,    152
2026-01-31 15:37:16,2470788,3.8,0.0,8,8,    154
2026-01-31 15:37:18,2470788,3.7,0.0,8,8,    156
2026-01-31 15:37:20,2470788,3.7,0.0,8,8,    158
2026-01-31 15:37:22,2470788,3.6,0.0,8,8,    160
2026-01-31 15:37:24,2470788,3.6,0.0,8,8,    162
2026-01-31 15:37:27,2470788,3.7,0.0,9,0,    164
2026-01-31 15:37:29,2470788,3.7,0.0,9,1,    166
2026-01-31 15:37:31,2470788,3.7,0.0,9,1,    168
2026-01-31 15:37:33,2470788,3.6,0.0,9,1,    170
2026-01-31 15:37:35,2470788,3.6,0.0,9,1,    173
2026-01-31 15:37:37,2470788,3.5,0.0,9,1,    175
2026-01-31 15:37:40,2470788,3.5,0.0,9,1,    177
2026-01-31 15:37:42,2470788,3.4,0.0,9,1,    179
2026-01-31 15:37:44,2470788,3.5,0.0,9,2,    182
2026-01-31 15:37:47,2470788,3.6,0.0,9,3,    185
2026-01-31 15:37:50,2470788,3.7,0.0,9,4,    188
2026-01-31 15:37:53,2470788,3.8,0.0,9,4,    190
2026-01-31 15:37:55,2470788,3.7,0.0,9,4,    193
2026-01-31 15:37:57,2470788,3.7,0.0,9,4,    195
2026-01-31 15:37:59,2470788,3.7,0.0,9,4,    197
2026-01-31 15:38:01,2470788,3.6,0.0,9,4,    199
2026-01-31 15:38:04,2470788,3.6,0.0,9,4,    201
2026-01-31 15:38:06,2470788,3.5,0.0,9,4,    203
2026-01-31 15:38:08,2470788,3.5,0.0,9,4,    205
2026-01-31 15:38:10,2470788,3.5,0.0,10,3,    207
2026-01-31 15:38:12,2470788,3.4,0.0,10,3,    210
2026-01-31 15:38:14,2470788,3.4,0.0,10,3,    212
2026-01-31 15:38:16,2470788,3.4,0.0,10,3,    214
2026-01-31 15:38:18,2470788,3.3,0.0,10,3,    216
2026-01-31 15:38:21,2470788,3.3,0.0,10,3,    218
2026-01-31 15:38:23,2470788,3.3,0.0,10,3,    220
2026-01-31 15:38:26,2470788,3.4,0.0,10,4,    223
2026-01-31 15:38:28,2470788,3.5,0.0,10,5,    226
2026-01-31 15:38:31,2470788,3.5,0.0,10,5,    229
2026-01-31 15:38:33,2470788,3.6,0.0,10,6,    231
2026-01-31 15:38:36,2470788,3.5,0.0,10,6,    233
2026-01-31 15:38:38,2470788,3.5,0.0,10,6,    235
2026-01-31 15:38:40,2470788,3.5,0.0,10,6,    237
2026-01-31 15:38:42,2470788,3.4,0.0,10,6,    239
2026-01-31 15:38:44,2470788,3.4,0.0,10,6,    242
2026-01-31 15:38:46,2470788,3.4,0.0,10,6,    244
2026-01-31 15:38:48,2470788,3.4,0.0,10,6,    246
2026-01-31 15:38:51,2470788,3.4,0.0,10,7,    249
2026-01-31 15:38:53,2470788,3.5,0.0,10,8,    251
2026-01-31 15:38:56,2470788,3.6,0.0,10,9,    253
2026-01-31 15:38:58,2470788,3.6,0.0,10,9,    256
2026-01-31 15:39:00,2470788,3.6,0.0,10,9,    258
2026-01-31 15:39:02,2470788,3.6,0.0,10,9,    260
2026-01-31 15:39:05,2470788,3.5,0.0,10,9,    262
2026-01-31 15:39:07,2470788,3.5,0.0,10,9,    264
2026-01-31 15:39:09,2470788,3.5,0.0,10,9,    266
2026-01-31 15:39:11,2470788,3.4,0.0,10,9,    269
2026-01-31 15:39:13,2470788,3.5,0.0,11,0,    271
2026-01-31 15:39:16,2470788,3.5,0.0,11,0,    274
2026-01-31 15:39:18,2470788,3.6,0.0,11,1,    276
2026-01-31 15:39:21,2470788,3.7,0.0,11,2,    279
2026-01-31 15:39:23,2470788,3.6,0.0,11,2,    281
2026-01-31 15:39:25,2470788,3.6,0.0,11,2,    283
2026-01-31 15:39:28,2470788,3.6,0.0,11,2,    285
2026-01-31 15:39:30,2470788,3.6,0.0,11,2,    287
2026-01-31 15:39:32,2470788,3.5,0.0,11,2,    290
2026-01-31 15:39:34,2470788,3.5,0.0,11,2,    292
2026-01-31 15:39:37,2470788,3.5,0.0,11,2,    294
2026-01-31 15:39:39,2470788,3.5,0.0,11,3,    297
2026-01-31 15:39:42,2470788,3.6,0.0,11,4,    300
2026-01-31 15:39:45,2470788,3.6,0.0,11,4,    303
2026-01-31 15:39:48,2470788,3.7,0.0,11,5,    306
2026-01-31 15:39:50,2470788,3.7,0.0,11,5,    308
2026-01-31 15:39:52,2470788,3.6,0.0,11,5,    310
2026-01-31 15:39:55,2470788,3.6,0.0,11,5,    312
2026-01-31 15:39:57,2470788,3.6,0.0,11,5,    314
2026-01-31 15:39:59,2470788,3.6,0.0,11,5,    317
2026-01-31 15:40:01,2470788,3.5,0.0,11,5,    319
2026-01-31 15:40:03,2470788,3.5,0.0,11,5,    321
2026-01-31 15:40:06,2470788,3.5,0.0,11,6,    324
2026-01-31 15:40:09,2470788,3.6,0.0,11,7,    327
2026-01-31 15:40:12,2470788,3.6,0.0,11,7,    330
2026-01-31 15:40:15,2470788,3.6,0.0,11,8,    333
2026-01-31 15:40:18,2470788,3.7,0.0,11,8,    336
2026-01-31 15:40:20,2470788,3.6,0.0,11,8,    338
2026-01-31 15:40:22,2470788,3.6,0.0,11,8,    340
2026-01-31 15:40:24,2470788,3.6,0.0,11,8,    342
2026-01-31 15:40:27,2470788,3.6,0.0,11,8,    344
2026-01-31 15:40:29,2470788,3.5,0.0,11,8,    346
2026-01-31 15:40:31,2470788,3.5,0.0,11,8,    349
2026-01-31 15:40:33,2470788,3.5,0.0,11,8,    351
2026-01-31 15:40:36,2470788,3.6,0.0,11,9,    354
2026-01-31 15:40:39,2470788,3.6,0.0,12,0,    357
2026-01-31 15:40:42,2470788,3.6,0.0,12,0,    359
2026-01-31 15:40:44,2470788,3.7,0.0,12,0,    362
2026-01-31 15:40:47,2470788,3.6,0.0,12,0,    365
2026-01-31 15:40:49,2470788,3.6,0.0,12,0,    367
2026-01-31 15:40:51,2470788,3.6,0.0,12,0,    369
2026-01-31 15:40:54,2470788,3.6,0.0,12,0,    371
2026-01-31 15:40:56,2470788,3.6,0.0,12,0,    373
2026-01-31 15:40:58,2470788,3.5,0.0,12,0,    375
2026-01-31 15:41:00,2470788,3.5,0.0,12,0,    378
2026-01-31 15:41:03,2470788,3.5,0.0,12,1,    381
2026-01-31 15:41:06,2470788,3.6,0.0,12,2,    384
2026-01-31 15:41:08,2470788,3.6,0.0,12,3,    386
2026-01-31 15:41:11,2470788,3.6,0.0,12,3,    389
2026-01-31 15:41:14,2470788,3.7,0.0,12,3,    391
2026-01-31 15:41:16,2470788,3.6,0.0,12,3,    394
2026-01-31 15:41:18,2470788,3.6,0.0,12,3,    396
2026-01-31 15:41:20,2470788,3.6,0.0,12,3,    398
2026-01-31 15:41:23,2470788,3.6,0.0,12,3,    400
2026-01-31 15:41:25,2470788,3.6,0.0,12,3,    402
2026-01-31 15:41:27,2470788,3.5,0.0,12,3,    405
2026-01-31 15:41:30,2470788,3.5,0.0,12,4,    407
2026-01-31 15:41:33,2470788,3.6,0.0,12,4,    410
2026-01-31 15:41:35,2470788,3.6,0.0,12,5,    413
2026-01-31 15:41:38,2470788,3.6,0.0,12,6,    416
2026-01-31 15:41:40,2470788,3.7,0.0,12,6,    418
2026-01-31 15:41:43,2470788,3.6,0.0,12,6,    420
2026-01-31 15:41:45,2470788,3.6,0.0,12,6,    422
2026-01-31 15:41:47,2470788,3.6,0.0,12,6,    425
2026-01-31 15:41:49,2470788,3.6,0.0,12,6,    427
2026-01-31 15:41:52,2470788,3.6,0.0,12,6,    429
2026-01-31 15:41:54,2470788,3.5,0.0,12,6,    431
2026-01-31 15:41:56,2470788,3.5,0.0,12,7,    434
2026-01-31 15:41:59,2470788,3.6,0.0,12,7,    437
2026-01-31 15:42:02,2470788,3.6,0.0,12,8,    440
2026-01-31 15:42:06,2470788,3.6,0.0,12,9,    444
2026-01-31 15:42:09,2470788,3.7,0.0,12,9,    447
2026-01-31 15:42:11,2470788,3.6,0.0,12,9,    449
2026-01-31 15:42:14,2470788,3.6,0.0,12,9,    452
2026-01-31 15:42:16,2470788,3.6,0.0,12,9,    454
2026-01-31 15:42:18,2470788,3.6,0.0,12,9,    456
2026-01-31 15:42:21,2470788,3.6,0.0,12,9,    458
2026-01-31 15:42:23,2470788,3.5,0.0,12,9,    460
2026-01-31 15:42:25,2470788,3.5,0.0,12,9,    463
2026-01-31 15:42:27,2470788,3.5,0.0,12,9,    465
2026-01-31 15:42:30,2470788,3.5,0.0,12,9,    467
2026-01-31 15:42:32,2470788,3.5,0.0,12,9,    469
2026-01-31 15:42:34,2470788,3.5,0.0,12,9,    472
2026-01-31 15:42:36,2470788,3.4,0.0,12,9,    474
2026-01-31 15:42:38,2470788,3.4,0.0,12,9,    476
2026-01-31 15:42:41,2470788,3.4,0.0,13,0,    479
2026-01-31 15:42:44,2470788,3.5,0.0,13,0,    482
2026-01-31 15:42:47,2470788,3.5,0.0,13,0,    485
2026-01-31 15:42:50,2470788,3.5,0.0,13,0,    488
2026-01-31 15:42:53,2470788,3.5,0.0,13,0,    491
2026-01-31 15:42:56,2470788,3.5,0.0,12,9,    493
2026-01-31 15:42:58,2470788,3.5,0.0,12,9,    495
2026-01-31 15:43:00,2470788,3.5,0.0,12,9,    497
2026-01-31 15:43:02,2470788,3.5,0.0,12,9,    500
2026-01-31 15:43:04,2470788,3.5,0.0,12,9,    502
2026-01-31 15:43:06,2470788,3.5,0.0,12,9,    504
2026-01-31 15:43:09,2470788,3.4,0.0,12,9,    506
2026-01-31 15:43:11,2470788,3.5,0.0,13,0,    509
2026-01-31 15:43:14,2470788,3.5,0.0,13,0,    512
2026-01-31 15:43:17,2470788,3.5,0.0,13,0,    515
2026-01-31 15:43:20,2470788,3.6,0.0,13,0,    517
2026-01-31 15:43:22,2470788,3.5,0.0,12,9,    520
2026-01-31 15:43:24,2470788,3.5,0.0,12,9,    522
2026-01-31 15:43:26,2470788,3.5,0.0,12,9,    524
2026-01-31 15:43:29,2470788,3.5,0.0,12,9,    526
2026-01-31 15:43:31,2470788,3.5,0.0,12,9,    528
2026-01-31 15:43:33,2470788,3.5,0.0,12,9,    530
2026-01-31 15:43:35,2470788,3.5,0.0,13,0,    533
2026-01-31 15:43:38,2470788,3.5,0.0,13,0,    535
2026-01-31 15:43:40,2470788,3.5,0.0,13,0,    538
2026-01-31 15:43:42,2470788,3.6,0.0,13,0,    540
2026-01-31 15:43:45,2470788,3.6,0.0,13,0,    542
2026-01-31 15:43:47,2470788,3.6,0.0,12,9,    545
2026-01-31 15:43:49,2470788,3.6,0.0,12,9,    547
2026-01-31 15:43:51,2470788,3.5,0.0,12,9,    549
2026-01-31 15:43:54,2470788,3.5,0.0,12,9,    551
2026-01-31 15:43:56,2470788,3.5,0.0,12,9,    553
2026-01-31 15:43:58,2470788,3.5,0.0,12,9,    555
2026-01-31 15:44:00,2470788,3.5,0.0,13,0,    558
2026-01-31 15:44:02,2470788,3.5,0.0,13,0,    560
2026-01-31 15:44:05,2470788,3.6,0.0,13,0,    562
2026-01-31 15:44:07,2470788,3.6,0.0,13,0,    565
2026-01-31 15:44:10,2470788,3.6,0.0,12,9,    567
2026-01-31 15:44:12,2470788,3.6,0.0,12,9,    570
2026-01-31 15:44:14,2470788,3.6,0.0,12,9,    572
2026-01-31 15:44:16,2470788,3.6,0.0,12,9,    574
2026-01-31 15:44:18,2470788,3.6,0.0,12,9,    576
2026-01-31 15:44:21,2470788,3.5,0.0,12,9,    578
2026-01-31 15:44:23,2470788,3.5,0.0,12,9,    580
2026-01-31 15:44:26,2470788,3.5,0.0,13,0,    584
2026-01-31 15:44:28,2470788,3.5,0.0,13,0,    586
2026-01-31 15:44:31,2470788,3.6,0.0,13,0,    589
2026-01-31 15:44:34,2470788,3.6,0.0,13,0,    592
2026-01-31 15:44:36,2470788,3.6,0.0,13,0,    594
2026-01-31 15:44:38,2470788,3.6,0.0,13,0,    596
2026-01-31 15:44:40,2470788,3.6,0.0,13,0,    598
2026-01-31 15:44:43,2470788,3.6,0.0,13,0,    600
2026-01-31 15:44:45,2470788,3.6,0.0,13,0,    602
2026-01-31 15:44:47,2470788,3.6,0.0,13,0,    604
2026-01-31 15:44:49,2470788,3.5,0.0,13,0,    606
2026-01-31 15:44:51,2470788,3.6,0.0,13,0,    609
2026-01-31 15:44:54,2470788,3.6,0.0,13,0,    611
2026-01-31 15:44:56,2470788,3.6,0.0,13,0,    614
2026-01-31 15:44:59,2470788,3.6,0.0,13,0,    616
2026-01-31 15:45:01,2470788,3.6,0.0,13,0,    619
2026-01-31 15:45:03,2470788,3.6,0.0,13,0,    621
2026-01-31 15:45:05,2470788,3.6,0.0,13,0,    623
2026-01-31 15:45:07,2470788,3.6,0.0,13,0,    625
2026-01-31 15:45:10,2470788,3.6,0.0,13,0,    627
2026-01-31 15:45:12,2470788,3.6,0.0,13,0,    629
2026-01-31 15:45:14,2470788,3.6,0.0,13,0,    632
2026-01-31 15:45:16,2470788,3.6,0.0,13,0,    634
2026-01-31 15:45:19,2470788,3.6,0.0,13,0,    637
2026-01-31 15:45:22,2470788,3.7,0.0,13,0,    639
2026-01-31 15:45:24,2470788,3.7,0.0,13,0,    641
2026-01-31 15:45:26,2470788,3.6,0.0,13,0,    644
2026-01-31 15:45:28,2470788,3.6,0.0,13,0,    646
2026-01-31 15:45:30,2470788,3.6,0.0,13,0,    648
2026-01-31 15:45:32,2470788,3.6,0.0,13,0,    650
2026-01-31 15:45:35,2470788,3.6,0.0,13,0,    652
2026-01-31 15:45:37,2470788,3.6,0.0,13,0,    654
2026-01-31 15:45:39,2470788,3.6,0.0,13,0,    657
2026-01-31 15:45:42,2470788,3.6,0.0,13,0,    660
2026-01-31 15:45:44,2470788,3.7,0.0,13,0,    662
2026-01-31 15:45:47,2470788,3.7,0.0,13,0,    664
2026-01-31 15:45:49,2470788,3.7,0.0,13,0,    667
2026-01-31 15:45:51,2470788,3.7,0.0,13,0,    669
2026-01-31 15:45:53,2470788,3.6,0.0,13,0,    671
2026-01-31 15:45:55,2470788,3.6,0.0,13,0,    673
2026-01-31 15:45:58,2470788,3.6,0.0,13,0,    675
2026-01-31 15:46:00,2470788,3.6,0.0,13,0,    677
2026-01-31 15:46:02,2470788,3.6,0.0,13,0,    679
2026-01-31 15:46:04,2470788,3.6,0.0,13,0,    682
2026-01-31 15:46:06,2470788,3.7,0.0,13,0,    684
2026-01-31 15:46:09,2470788,3.7,0.0,13,0,    687
2026-01-31 15:46:12,2470788,3.7,0.0,13,0,    689
2026-01-31 15:46:14,2470788,3.7,0.0,13,0,    691
2026-01-31 15:46:16,2470788,3.7,0.0,13,0,    694
2026-01-31 15:46:18,2470788,3.7,0.0,13,0,    696
2026-01-31 15:46:20,2470788,3.6,0.0,13,0,    698
2026-01-31 15:46:22,2470788,3.6,0.0,13,0,    700
2026-01-31 15:46:25,2470788,3.6,0.0,13,0,    702
2026-01-31 15:46:27,2470788,3.6,0.0,13,0,    704
2026-01-31 15:46:29,2470788,3.6,0.0,13,0,    707
2026-01-31 15:46:31,2470788,3.6,0.0,13,0,    709
2026-01-31 15:46:33,2470788,3.6,0.0,13,0,    711
2026-01-31 15:46:35,2470788,3.6,0.0,13,0,    713
2026-01-31 15:46:38,2470788,3.6,0.0,13,0,    715
2026-01-31 15:46:40,2470788,3.5,0.0,13,0,    717
2026-01-31 15:46:42,2470788,3.5,0.0,13,0,    719
2026-01-31 15:46:44,2470788,3.6,0.0,13,0,    722
2026-01-31 15:46:46,2470788,3.6,0.0,13,0,    724
2026-01-31 15:46:49,2470788,3.6,0.0,13,0,    726
2026-01-31 15:46:51,2470788,3.6,0.0,13,0,    729
2026-01-31 15:46:53,2470788,3.6,0.0,13,0,    731
2026-01-31 15:46:55,2470788,3.6,0.0,13,0,    733
2026-01-31 15:46:57,2470788,3.6,0.0,13,0,    735
2026-01-31 15:47:00,2470788,3.6,0.0,13,0,    737
2026-01-31 15:47:02,2470788,3.6,0.0,13,0,    739
2026-01-31 15:47:04,2470788,3.6,0.0,13,0,    741
2026-01-31 15:47:06,2470788,3.6,0.0,13,0,    744
2026-01-31 15:47:09,2470788,3.6,0.0,13,0,    746
2026-01-31 15:47:11,2470788,3.6,0.0,13,0,    749
2026-01-31 15:47:14,2470788,3.6,0.0,13,0,    752
2026-01-31 15:47:16,2470788,3.6,0.0,13,0,    754
2026-01-31 15:47:18,2470788,3.6,0.0,13,0,    756
2026-01-31 15:47:20,2470788,3.6,0.0,13,0,    758
2026-01-31 15:47:23,2470788,3.6,0.0,13,0,    760
2026-01-31 15:47:25,2470788,3.6,0.0,13,0,    762
2026-01-31 15:47:27,2470788,3.6,0.0,13,0,    764
2026-01-31 15:47:29,2470788,3.6,0.0,13,0,    766
2026-01-31 15:47:31,2470788,3.6,0.0,13,0,    769
2026-01-31 15:47:34,2470788,3.6,0.0,13,1,    772
2026-01-31 15:47:37,2470788,3.6,0.0,13,1,    774
2026-01-31 15:47:39,2470788,3.7,0.0,13,0,    777
2026-01-31 15:47:41,2470788,3.6,0.0,13,0,    779
2026-01-31 15:47:44,2470788,3.6,0.0,13,0,    781
2026-01-31 15:47:46,2470788,3.6,0.0,13,0,    783
2026-01-31 15:47:48,2470788,3.6,0.0,13,0,    785
2026-01-31 15:47:50,2470788,3.6,0.0,13,0,    788
2026-01-31 15:47:52,2470788,3.6,0.0,13,0,    790
2026-01-31 15:47:54,2470788,3.6,0.0,13,0,    792
2026-01-31 15:47:57,2470788,3.6,0.0,13,0,    795
2026-01-31 15:48:00,2470788,3.6,0.0,13,0,    798
2026-01-31 15:48:03,2470788,3.7,0.0,13,0,    801
2026-01-31 15:48:05,2470788,3.7,0.0,13,0,    803
2026-01-31 15:48:07,2470788,3.7,0.0,13,0,    805
2026-01-31 15:48:09,2470788,3.7,0.0,13,0,    807
2026-01-31 15:48:12,2470788,3.6,0.0,13,0,    809
2026-01-31 15:48:14,2470788,3.6,0.0,13,0,    811
2026-01-31 15:48:16,2470788,3.6,0.0,13,0,    813
2026-01-31 15:48:18,2470788,3.6,0.0,13,0,    815
2026-01-31 15:48:20,2470788,3.6,0.0,13,0,    818
2026-01-31 15:48:23,2470788,3.7,0.0,13,0,    821
2026-01-31 15:48:25,2470788,3.7,0.0,13,1,    823
2026-01-31 15:48:28,2470788,3.7,0.0,13,1,    826
2026-01-31 15:48:30,2470788,3.7,0.0,13,0,    828
2026-01-31 15:48:32,2470788,3.7,0.0,13,0,    830
2026-01-31 15:48:34,2470788,3.7,0.0,13,0,    832
2026-01-31 15:48:37,2470788,3.7,0.0,13,0,    834
2026-01-31 15:48:39,2470788,3.7,0.0,13,0,    836
2026-01-31 15:48:41,2470788,3.7,0.0,13,0,    838
2026-01-31 15:48:43,2470788,3.6,0.0,13,0,    840
2026-01-31 15:48:45,2470788,3.7,0.0,13,1,    843
2026-01-31 15:48:48,2470788,3.7,0.0,13,1,    846
2026-01-31 15:48:50,2470788,3.7,0.0,13,1,    848
2026-01-31 15:48:53,2470788,3.7,0.0,13,0,    851
2026-01-31 15:48:55,2470788,3.7,0.0,13,0,    853
2026-01-31 15:48:57,2470788,3.7,0.0,13,0,    855
2026-01-31 15:49:00,2470788,3.7,0.0,13,0,    857
2026-01-31 15:49:02,2470788,3.7,0.0,13,0,    859
2026-01-31 15:49:04,2470788,3.7,0.0,13,0,    861
2026-01-31 15:49:06,2470788,3.7,0.0,13,0,    863
2026-01-31 15:49:08,2470788,3.7,0.0,13,0,    865
2026-01-31 15:49:10,2470788,3.7,0.0,13,1,    868
2026-01-31 15:49:12,2470788,3.7,0.0,13,0,    870
2026-01-31 15:49:14,2470788,3.7,0.0,13,0,    872
2026-01-31 15:49:16,2470788,3.7,0.0,13,0,    874
2026-01-31 15:49:18,2470788,3.7,0.0,13,0,    876
2026-01-31 15:49:21,2470788,3.7,0.0,13,0,    878
2026-01-31 15:49:23,2470788,3.7,0.0,13,0,    880
2026-01-31 15:49:25,2470788,3.7,0.0,13,0,    882
2026-01-31 15:49:27,2470788,3.7,0.0,13,1,    884
2026-01-31 15:49:29,2470788,3.7,0.0,13,0,    887
2026-01-31 15:49:31,2470788,3.7,0.0,13,0,    889
2026-01-31 15:49:33,2470788,3.7,0.0,13,0,    891
2026-01-31 15:49:35,2470788,3.7,0.0,13,0,    893
2026-01-31 15:49:37,2470788,3.7,0.0,13,0,    895
2026-01-31 15:49:40,2470788,3.6,0.0,13,0,    897
2026-01-31 15:49:42,2470788,3.6,0.0,13,0,    899
2026-01-31 15:49:44,2470788,3.6,0.0,13,0,    901
2026-01-31 15:49:46,2470788,3.7,0.0,13,1,    903
2026-01-31 15:49:48,2470788,3.7,0.0,13,1,    906
2026-01-31 15:49:50,2470788,3.7,0.0,13,1,    908
2026-01-31 15:49:52,2470788,3.6,0.0,13,1,    910
2026-01-31 15:49:54,2470788,3.6,0.0,13,1,    912
2026-01-31 15:49:56,2470788,3.6,0.0,13,1,    914
2026-01-31 15:49:59,2470788,3.6,0.0,13,1,    916
2026-01-31 15:50:01,2470788,3.6,0.0,13,1,    918
2026-01-31 15:50:03,2470788,3.6,0.0,13,1,    920
2026-01-31 15:50:05,2470788,3.6,0.0,13,1,    922
2026-01-31 15:50:07,2470788,3.6,0.0,13,1,    924
2026-01-31 15:50:09,2470788,3.6,0.0,13,1,    927
2026-01-31 15:50:11,2470788,3.6,0.0,13,1,    929
2026-01-31 15:50:13,2470788,3.6,0.0,13,1,    931
2026-01-31 15:50:15,2470788,3.6,0.0,13,1,    933
2026-01-31 15:50:17,2470788,3.6,0.0,13,1,    935
2026-01-31 15:50:20,2470788,3.6,0.0,13,1,    937
2026-01-31 15:50:22,2470788,3.6,0.0,13,1,    939
2026-01-31 15:50:24,2470788,3.6,0.0,13,1,    941
2026-01-31 15:50:26,2470788,3.6,0.0,13,1,    943
2026-01-31 15:50:28,2470788,3.6,0.0,13,1,    945
2026-01-31 15:50:30,2470788,3.5,0.0,13,1,    948
2026-01-31 15:50:32,2470788,3.5,0.0,13,1,    950
2026-01-31 15:50:34,2470788,3.5,0.0,13,1,    952
2026-01-31 15:50:36,2470788,3.6,0.0,13,1,    954
2026-01-31 15:50:38,2470788,3.6,0.0,13,1,    956
2026-01-31 15:50:41,2470788,3.6,0.0,13,1,    958
2026-01-31 15:50:43,2470788,3.5,0.0,13,1,    960
2026-01-31 15:50:45,2470788,3.5,0.0,13,1,    962
2026-01-31 15:50:47,2470788,3.5,0.0,13,1,    964
2026-01-31 15:50:49,2470788,3.5,0.0,13,1,    966
2026-01-31 15:50:51,2470788,3.5,0.0,13,1,    969
2026-01-31 15:50:53,2470788,3.5,0.0,13,1,    971
2026-01-31 15:50:55,2470788,3.5,0.0,13,1,    973
2026-01-31 15:50:57,2470788,3.5,0.0,13,1,    975
2026-01-31 15:51:00,2470788,3.5,0.0,13,1,    977
2026-01-31 15:51:02,2470788,3.5,0.0,13,1,    979
2026-01-31 15:51:04,2470788,3.5,0.0,13,1,    981
2026-01-31 15:51:06,2470788,3.5,0.0,13,1,    983
2026-01-31 15:51:08,2470788,3.5,0.0,13,1,    985
2026-01-31 15:51:10,2470788,3.5,0.0,13,1,    988
2026-01-31 15:51:12,2470788,3.5,0.0,13,1,    990
2026-01-31 15:51:14,2470788,3.5,0.0,13,1,    992
2026-01-31 15:51:16,2470788,3.5,0.0,13,1,    994
2026-01-31 15:51:18,2470788,3.5,0.0,13,1,    996
