timestamp,pid,cpu_percent,mem_percent,mem_mb,uptime_sec
2025-11-03 12:51:36,43535,31.1,0.3,51.5,   1170
2025-11-03 12:51:38,43535,31.2,0.3,51.5,   1173
2025-11-03 12:51:41,43535,31.2,0.3,51.5,   1175
2025-11-03 12:51:43,43535,31.1,0.3,51.5,   1177
2025-11-03 12:51:45,43535,31.2,0.3,51.5,   1179
2025-11-03 12:51:47,43535,31.2,0.3,51.5,   1181
2025-11-03 12:51:49,43535,31.2,0.3,51.5,   1183
2025-11-03 12:51:51,43535,31.1,0.3,51.5,   1186
2025-11-03 12:51:54,43535,31.2,0.3,51.5,   1188
2025-11-03 12:51:56,43535,31.3,0.3,51.5,   1190
2025-11-03 12:51:58,43535,31.2,0.3,51.5,   1192
2025-11-03 12:52:00,43535,31.2,0.3,51.5,   1195
2025-11-03 12:52:03,43535,31.3,0.3,51.5,   1197
2025-11-03 12:52:05,43535,31.3,0.3,51.5,   1199
2025-11-03 12:52:07,43535,31.3,0.3,51.5,   1201
2025-11-03 12:52:09,43535,31.3,0.3,51.6,   1203
2025-11-03 12:52:11,43535,31.4,0.3,51.6,   1206
2025-11-03 12:52:13,43535,31.3,0.3,51.6,   1208
2025-11-03 12:52:16,43535,31.2,0.3,51.6,   1210
2025-11-03 12:52:18,43535,31.3,0.3,51.6,   1212
2025-11-03 12:52:20,43535,31.4,0.3,51.6,   1214
2025-11-03 12:52:22,43535,31.3,0.3,51.6,   1216
2025-11-03 12:52:24,43535,31.3,0.3,51.6,   1218
2025-11-03 12:52:26,43535,31.4,0.3,51.6,   1221
2025-11-03 12:52:28,43535,31.3,0.3,51.6,   1223
2025-11-03 12:52:31,43535,31.3,0.3,51.6,   1225
2025-11-03 12:52:33,43535,31.3,0.3,51.6,   1227
2025-11-03 12:52:35,43535,31.3,0.3,51.6,   1229
2025-11-03 12:52:37,43535,31.3,0.3,51.6,   1231
2025-11-03 12:52:39,43535,31.3,0.3,51.6,   1233
2025-11-03 12:52:41,43535,31.2,0.3,51.6,   1236
2025-11-03 12:52:43,43535,31.3,0.3,51.6,   1238
2025-11-03 12:52:46,43535,31.3,0.3,51.6,   1240
2025-11-03 12:52:48,43535,31.3,0.3,51.6,   1242
2025-11-03 12:52:50,43535,31.3,0.3,51.6,   1244
2025-11-03 12:52:52,43535,31.3,0.3,51.6,   1247
2025-11-03 12:52:55,43535,31.4,0.3,51.6,   1249
2025-11-03 12:52:57,43535,31.3,0.3,51.6,   1251
2025-11-03 12:52:59,43535,31.3,0.3,51.7,   1253
2025-11-03 12:53:01,43535,31.4,0.3,51.7,   1255
2025-11-03 12:53:03,43535,31.3,0.3,51.7,   1257
2025-11-03 12:53:05,43535,31.3,0.3,51.7,   1260
2025-11-03 12:53:08,43535,31.4,0.3,51.7,   1262
2025-11-03 12:53:10,43535,31.3,0.3,51.7,   1264
2025-11-03 12:53:12,43535,31.3,0.3,51.7,   1266
2025-11-03 12:53:14,43535,31.3,0.3,51.7,   1268
2025-11-03 12:53:16,43535,31.3,0.3,51.7,   1270
2025-11-03 12:53:18,43535,31.4,0.3,51.6,   1273
2025-11-03 12:53:20,43535,31.3,0.3,51.6,   1275
2025-11-03 12:53:23,43535,31.3,0.3,51.6,   1277
2025-11-03 12:53:25,43535,31.4,0.3,51.6,   1279
2025-11-03 12:53:27,43535,31.4,0.3,51.5,   1281
2025-11-03 12:53:29,43535,31.3,0.3,51.5,   1283
2025-11-03 12:53:31,43535,31.3,0.3,51.5,   1286
2025-11-03 12:53:34,43535,31.4,0.3,51.5,   1288
2025-11-03 12:53:36,43535,31.4,0.3,51.5,   1290
2025-11-03 12:53:38,43535,31.3,0.3,51.5,   1292
2025-11-03 12:53:40,43535,31.4,0.3,51.5,   1294
2025-11-03 12:53:42,43535,31.4,0.3,51.5,   1296
2025-11-03 12:53:44,43535,31.3,0.3,51.5,   1299
2025-11-03 12:53:47,43535,31.3,0.3,51.5,   1301
2025-11-03 12:53:49,43535,31.4,0.3,51.5,   1303
2025-11-03 12:53:51,43535,31.4,0.3,51.5,   1305
2025-11-03 12:53:53,43535,31.3,0.3,51.5,   1307
2025-11-03 12:53:55,43535,31.3,0.3,51.5,   1309
2025-11-03 12:53:57,43535,31.3,0.3,51.5,   1312
2025-11-03 12:54:00,43535,31.4,0.3,51.5,   1314
2025-11-03 12:54:02,43535,31.3,0.3,51.5,   1316
2025-11-03 12:54:04,43535,31.3,0.3,51.5,   1318
2025-11-03 12:54:06,43535,31.4,0.3,51.5,   1320
2025-11-03 12:54:08,43535,31.4,0.3,51.5,   1322
2025-11-03 12:54:10,43535,31.4,0.3,51.5,   1324
2025-11-03 12:54:12,43535,31.3,0.3,51.5,   1327
2025-11-03 12:54:15,43535,31.4,0.3,51.5,   1329
2025-11-03 12:54:17,43535,31.4,0.3,51.5,   1331
2025-11-03 12:54:19,43535,31.3,0.3,51.5,   1333
2025-11-03 12:54:21,43535,31.3,0.3,51.5,   1335
2025-11-03 12:54:23,43535,31.4,0.3,51.5,   1337
2025-11-03 12:54:25,43535,31.3,0.3,51.5,   1339
2025-11-03 12:54:27,43535,31.3,0.3,51.5,   1341
2025-11-03 12:54:29,43535,31.3,0.3,51.5,   1344
2025-11-03 12:54:32,43535,31.4,0.3,51.5,   1346
2025-11-03 12:54:34,43535,31.3,0.3,51.5,   1348
2025-11-03 12:54:36,43535,31.3,0.3,51.5,   1350
2025-11-03 12:54:38,43535,31.3,0.3,51.5,   1352
2025-11-03 12:54:40,43535,31.3,0.3,51.5,   1354
2025-11-03 12:54:42,43535,31.3,0.3,51.5,   1357
2025-11-03 12:54:44,43535,31.2,0.3,51.5,   1359
2025-11-03 12:54:47,43535,31.3,0.3,51.6,   1361
2025-11-03 12:54:49,43535,31.3,0.3,51.6,   1363
2025-11-03 12:54:51,43535,31.2,0.3,51.6,   1365
2025-11-03 12:54:53,43535,31.2,0.3,51.7,   1367
2025-11-03 12:54:55,43535,31.3,0.3,51.7,   1370
2025-11-03 12:54:58,43535,31.3,0.3,51.6,   1372
2025-11-03 12:55:00,43535,31.2,0.3,51.6,   1374
2025-11-03 12:55:02,43535,31.2,0.3,51.6,   1376
2025-11-03 12:55:04,43535,31.3,0.3,51.6,   1378
2025-11-03 12:55:06,43535,31.3,0.3,51.5,   1380
2025-11-03 12:55:08,43535,31.2,0.3,51.5,   1383
2025-11-03 12:55:10,43535,31.2,0.3,51.5,   1385
2025-11-03 12:55:13,43535,31.3,0.3,51.5,   1387
2025-11-03 12:55:15,43535,31.3,0.3,51.5,   1389
2025-11-03 12:55:17,43535,31.2,0.3,51.5,   1391
2025-11-03 12:55:19,43535,31.2,0.3,51.5,   1393
2025-11-03 12:55:21,43535,31.3,0.3,51.5,   1396
2025-11-03 12:55:23,43535,31.3,0.3,51.3,   1398
2025-11-03 12:55:26,43535,31.2,0.3,51.3,   1400
2025-11-03 12:55:28,43535,31.2,0.3,51.3,   1402
2025-11-03 12:55:30,43535,31.3,0.3,51.3,   1404
2025-11-03 12:55:32,43535,31.3,0.3,51.3,   1406
2025-11-03 12:55:34,43535,31.2,0.3,51.3,   1409
2025-11-03 12:55:36,43535,31.2,0.3,51.3,   1411
2025-11-03 12:55:39,43535,31.3,0.3,51.3,   1413
2025-11-03 12:55:41,43535,31.3,0.3,51.3,   1415
2025-11-03 12:55:43,43535,31.2,0.3,51.3,   1417
2025-11-03 12:55:45,43535,31.3,0.3,51.3,   1420
2025-11-03 12:55:47,43535,31.3,0.3,51.3,   1422
2025-11-03 12:55:50,43535,31.3,0.3,51.3,   1424
2025-11-03 12:55:52,43535,31.2,0.3,51.5,   1426
2025-11-03 12:55:54,43535,31.3,0.3,51.5,   1428
2025-11-03 12:55:56,43535,31.3,0.3,51.3,   1430
2025-11-03 12:55:58,43535,31.2,0.3,51.3,   1432
2025-11-03 12:56:00,43535,31.2,0.3,51.5,   1435
2025-11-03 12:56:03,43535,31.3,0.3,51.5,   1437
2025-11-03 12:56:05,43535,31.2,0.3,51.5,   1439
2025-11-03 12:56:07,43535,31.2,0.3,51.5,   1441
2025-11-03 12:56:09,43535,31.2,0.3,51.5,   1443
2025-11-03 12:56:11,43535,31.3,0.3,51.5,   1445
2025-11-03 12:56:13,43535,31.3,0.3,51.5,   1448
2025-11-03 12:56:15,43535,31.2,0.3,51.5,   1450
2025-11-03 12:56:18,43535,31.2,0.3,51.5,   1452
2025-11-03 12:56:20,43535,31.3,0.3,51.5,   1454
2025-11-03 12:56:22,43535,31.2,0.3,51.5,   1456
2025-11-03 12:56:24,43535,31.2,0.3,51.5,   1458
2025-11-03 12:56:26,43535,31.2,0.3,51.5,   1460
2025-11-03 12:56:28,43535,31.3,0.3,51.5,   1463
2025-11-03 12:56:31,43535,31.2,0.3,51.5,   1465
2025-11-03 12:56:33,43535,31.2,0.3,51.5,   1467
2025-11-03 12:56:35,43535,31.2,0.3,51.5,   1469
2025-11-03 12:56:37,43535,31.2,0.3,51.5,   1471
2025-11-03 12:56:39,43535,31.2,0.3,51.5,   1473
2025-11-03 12:56:41,43535,31.1,0.3,51.6,   1476
2025-11-03 12:56:44,43535,31.2,0.3,51.6,   1478
2025-11-03 12:56:46,43535,31.2,0.3,51.5,   1480
2025-11-03 12:56:48,43535,31.2,0.3,51.5,   1482
2025-11-03 12:56:50,43535,31.2,0.3,51.5,   1484
2025-11-03 12:56:52,43535,31.3,0.3,51.5,   1487
2025-11-03 12:56:54,43535,31.2,0.3,51.5,   1489
2025-11-03 12:56:57,43535,31.2,0.3,51.5,   1491
2025-11-03 12:56:59,43535,31.2,0.3,51.5,   1493
2025-11-03 12:57:01,43535,31.3,0.3,51.5,   1495
2025-11-03 12:57:03,43535,31.2,0.3,51.5,   1497
2025-11-03 12:57:05,43535,31.2,0.3,51.5,   1499
2025-11-03 12:57:07,43535,31.2,0.3,51.5,   1502
2025-11-03 12:57:10,43535,31.3,0.3,51.5,   1504
2025-11-03 12:57:12,43535,31.2,0.3,51.5,   1506
2025-11-03 12:57:14,43535,31.2,0.3,51.5,   1508
2025-11-03 12:57:16,43535,31.2,0.3,51.6,   1510
2025-11-03 12:57:18,43535,31.2,0.3,51.6,   1513
2025-11-03 12:57:20,43535,31.2,0.3,51.6,   1515
2025-11-03 12:57:23,43535,31.2,0.3,51.6,   1517
2025-11-03 12:57:25,43535,31.2,0.3,51.6,   1519
2025-11-03 12:57:27,43535,31.2,0.3,51.6,   1521
2025-11-03 12:57:29,43535,31.2,0.3,51.6,   1523
2025-11-03 12:57:31,43535,31.1,0.3,51.6,   1525
2025-11-03 12:57:33,43535,31.2,0.3,51.6,   1528
2025-11-03 12:57:35,43535,31.2,0.3,51.6,   1530
2025-11-03 12:57:38,43535,31.1,0.3,51.6,   1532
2025-11-03 12:57:40,43535,31.1,0.3,51.6,   1534
2025-11-03 13:38:53,43535,11.9,0.3,51.6,   4007
2025-11-03 13:38:55,43535,11.9,0.3,51.6,   4009
2025-11-03 13:38:57,43535,11.9,0.3,51.6,   4012
2025-11-03 13:39:00,43535,12.0,0.3,51.6,   4014
2025-11-03 13:39:02,43535,12.0,0.3,51.6,   4016
2025-11-03 13:39:04,43535,12.0,0.3,51.6,   4018
2025-11-03 13:39:06,43535,12.0,0.3,51.6,   4021
2025-11-03 13:39:09,43535,12.0,0.3,51.6,   4023
2025-11-03 13:39:11,43535,12.0,0.3,51.6,   4025
2025-11-03 13:39:13,43535,12.0,0.3,51.6,   4027
2025-11-03 13:39:15,43535,12.1,0.3,51.6,   4029
2025-11-03 13:39:17,43535,12.1,0.3,51.6,   4032
2025-11-03 13:39:20,43535,12.1,0.3,51.6,   4034
2025-11-03 13:39:22,43535,12.1,0.3,51.6,   4036
2025-11-03 13:39:24,43535,12.1,0.3,51.6,   4038
2025-11-03 13:39:26,43535,12.2,0.3,51.5,   4040
2025-11-03 13:39:28,43535,12.2,0.3,51.5,   4043
2025-11-03 13:39:31,43535,12.2,0.3,51.5,   4045
2025-11-03 13:39:33,43535,12.2,0.3,51.5,   4047
2025-11-03 13:39:35,43535,12.2,0.3,51.5,   4049
2025-11-03 13:39:37,43535,12.2,0.3,51.5,   4051
2025-11-03 13:39:39,43535,12.2,0.3,51.5,   4054
2025-11-03 13:39:42,43535,12.2,0.3,51.5,   4056
2025-11-03 13:39:44,43535,12.2,0.3,51.5,   4058
2025-11-03 13:39:46,43535,12.2,0.3,51.5,   4060
2025-11-03 13:39:48,43535,12.3,0.3,51.6,   4062
2025-11-03 13:39:50,43535,12.3,0.3,51.5,   4065
2025-11-03 13:39:53,43535,12.3,0.3,51.5,   4067
2025-11-03 13:39:55,43535,12.3,0.3,51.5,   4069
2025-11-03 13:39:57,43535,12.3,0.3,51.5,   4071
2025-11-03 13:39:59,43535,12.3,0.3,51.5,   4073
2025-11-03 13:40:01,43535,12.3,0.3,51.5,   4076
2025-11-03 13:40:04,43535,12.3,0.3,51.5,   4078
2025-11-03 13:40:06,43535,12.4,0.3,51.5,   4080
2025-11-03 13:40:08,43535,12.4,0.3,51.5,   4082
2025-11-03 13:40:10,43535,12.4,0.3,51.5,   4085
2025-11-03 13:40:13,43535,12.4,0.3,51.5,   4087
2025-11-03 13:40:15,43535,12.5,0.3,51.5,   4089
2025-11-03 13:40:17,43535,12.5,0.3,51.5,   4091
2025-11-03 13:40:19,43535,12.5,0.3,51.5,   4093
2025-11-03 13:40:21,43535,12.5,0.3,51.5,   4096
2025-11-03 13:40:24,43535,12.5,0.3,51.5,   4098
2025-11-03 13:40:26,43535,12.5,0.3,51.5,   4100
2025-11-03 13:40:28,43535,12.5,0.3,51.5,   4102
2025-11-03 13:40:30,43535,12.5,0.3,51.5,   4104
2025-11-03 13:40:32,43535,12.5,0.3,51.3,   4107
2025-11-03 13:40:35,43535,12.5,0.3,51.3,   4109
2025-11-03 13:40:37,43535,12.5,0.3,51.3,   4111
2025-11-03 13:40:39,43535,12.6,0.3,51.3,   4113
2025-11-03 13:40:41,43535,12.6,0.3,51.3,   4115
2025-11-03 13:40:43,43535,12.6,0.3,51.3,   4117
2025-11-03 13:40:45,43535,12.6,0.3,51.3,   4120
2025-11-03 13:40:48,43535,12.6,0.3,51.3,   4122
2025-11-03 13:40:50,43535,12.6,0.3,51.3,   4124
2025-11-03 13:40:52,43535,12.6,0.3,51.3,   4126
2025-11-03 13:40:54,43535,12.6,0.3,51.5,   4128
2025-11-03 13:40:56,43535,12.7,0.3,51.5,   4131
2025-11-03 13:40:59,43535,12.7,0.3,51.5,   4133
2025-11-03 13:41:01,43535,12.7,0.3,51.5,   4135
2025-11-03 13:41:03,43535,12.7,0.3,51.6,   4137
2025-11-03 13:41:05,43535,12.7,0.3,51.6,   4139
2025-11-03 13:41:07,43535,12.7,0.3,51.6,   4142
2025-11-03 13:41:09,43535,12.7,0.3,51.6,   4144
2025-11-03 13:41:12,43535,12.7,0.3,51.6,   4146
2025-11-03 13:41:14,43535,12.8,0.3,51.5,   4148
2025-11-03 13:41:16,43535,12.7,0.3,51.5,   4150
2025-11-03 13:41:18,43535,12.7,0.3,51.5,   4152
2025-11-03 13:41:20,43535,12.8,0.3,51.5,   4155
2025-11-03 13:41:23,43535,12.8,0.3,51.5,   4157
2025-11-03 13:41:25,43535,12.8,0.3,51.5,   4159
2025-11-03 13:41:27,43535,12.8,0.3,51.5,   4161
2025-11-03 13:41:29,43535,12.8,0.3,51.5,   4163
2025-11-03 13:41:31,43535,12.8,0.3,51.3,   4166
2025-11-03 13:41:34,43535,12.8,0.3,51.3,   4168
2025-11-03 13:41:36,43535,12.9,0.3,51.3,   4170
2025-11-03 13:41:38,43535,12.9,0.3,51.3,   4172
2025-11-03 13:41:40,43535,12.9,0.3,51.3,   4174
2025-11-03 13:41:42,43535,12.9,0.3,51.3,   4177
2025-11-03 13:41:45,43535,12.9,0.3,51.3,   4179
2025-11-03 13:41:47,43535,12.9,0.3,51.3,   4181
2025-11-03 13:41:49,43535,12.9,0.3,51.3,   4183
2025-11-03 13:41:51,43535,12.9,0.3,51.3,   4185
2025-11-03 13:41:53,43535,13.0,0.3,51.3,   4187
2025-11-03 13:41:55,43535,13.0,0.3,51.2,   4190
2025-11-03 13:41:58,43535,13.0,0.3,51.2,   4192
2025-11-03 13:42:00,43535,13.0,0.3,51.2,   4194
2025-11-03 13:42:02,43535,13.0,0.3,51.2,   4196
2025-11-03 13:42:04,43535,13.0,0.3,51.2,   4198
2025-11-03 13:42:06,43535,13.0,0.3,51.2,   4201
2025-11-03 13:42:09,43535,13.0,0.3,51.2,   4203
2025-11-03 13:42:11,43535,13.0,0.3,51.2,   4205
2025-11-03 13:42:13,43535,13.1,0.3,51.2,   4207
2025-11-03 13:42:15,43535,13.0,0.3,51.2,   4210
2025-11-03 13:42:17,43535,13.1,0.3,51.2,   4212
2025-11-03 13:42:20,43535,13.1,0.3,51.2,   4214
2025-11-03 13:42:22,43535,13.1,0.3,51.2,   4216
2025-11-03 13:42:24,43535,13.1,0.3,51.2,   4218
2025-11-03 13:42:26,43535,13.1,0.3,51.3,   4221
2025-11-03 13:42:29,43535,13.2,0.3,51.3,   4223
2025-11-03 13:42:31,43535,13.2,0.3,51.3,   4225
2025-11-03 13:42:33,43535,13.2,0.3,51.3,   4227
2025-11-03 13:42:35,43535,13.2,0.3,51.3,   4230
2025-11-03 13:42:38,43535,13.2,0.3,51.3,   4232
2025-11-03 13:42:40,43535,13.2,0.3,51.3,   4234
2025-11-03 13:42:42,43535,13.2,0.3,51.3,   4236
2025-11-03 13:42:44,43535,13.2,0.3,51.3,   4238
2025-11-03 13:42:46,43535,13.2,0.3,51.3,   4241
2025-11-03 13:42:49,43535,13.2,0.3,51.3,   4243
2025-11-03 13:42:51,43535,13.3,0.3,51.3,   4245
2025-11-03 13:42:53,43535,13.3,0.3,51.3,   4247
2025-11-03 13:42:55,43535,13.3,0.3,51.3,   4250
2025-11-03 13:42:57,43535,13.3,0.3,51.3,   4252
2025-11-03 13:43:00,43535,13.3,0.3,51.3,   4254
2025-11-03 13:43:02,43535,13.3,0.3,51.3,   4256
2025-11-03 13:43:04,43535,13.3,0.3,51.3,   4258
2025-11-03 13:43:06,43535,13.3,0.3,51.3,   4260
2025-11-03 13:43:08,43535,13.4,0.3,51.3,   4263
2025-11-03 13:43:11,43535,13.4,0.3,51.3,   4265
2025-11-03 13:43:13,43535,13.4,0.3,51.3,   4267
2025-11-03 13:43:15,43535,13.4,0.3,51.5,   4269
2025-11-03 13:43:17,43535,13.4,0.3,51.5,   4271
2025-11-03 13:43:19,43535,13.4,0.3,51.5,   4274
2025-11-03 13:43:21,43535,13.4,0.3,51.5,   4276
